,PLAYER_ID,full_name,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2,77598,Nat Militzok,1946-47,00,0,TOT,24.0,56,,,90,343,0.262,,,,64,112,0.571,,,,42,,,,120,244
0,1889,Andre Miller,1999-00,00,1610612739,CLE,24.0,82,36,2093.0,339,755,0.449,10,49,0.204,226,292,0.774,85,195,280,476,84,17,166,194,914
1,1889,Andre Miller,2000-01,00,1610612739,CLE,25.0,82,82,2848.0,452,999,0.452,17,64,0.266,375,450,0.833,94,266,360,657,119,28,265,229,1296
2,1889,Andre Miller,2001-02,00,1610612739,CLE,26.0,81,81,3023.0,474,1045,0.454,22,87,0.253,365,447,0.817,108,271,379,882,126,34,245,228,1335
3,1889,Andre Miller,2002-03,00,1610612746,LAC,27.0,80,80,2913.0,377,928,0.406,23,108,0.213,311,391,0.795,84,232,316,537,99,11,206,203,1088
4,1889,Andre Miller,2003-04,00,1610612743,DEN,28.0,82,82,2838.0,430,941,0.457,12,65,0.185,342,411,0.832,127,239,366,501,142,25,215,194,1214
5,1889,Andre Miller,2004-05,00,1610612743,DEN,29.0,82,82,2852.0,427,895,0.477,6,39,0.154,253,302,0.838,100,238,338,569,121,8,220,204,1113
6,1889,Andre Miller,2005-06,00,1610612743,DEN,30.0,82,82,2937.0,404,872,0.463,5,27,0.185,313,424,0.738,92,259,351,674,106,18,256,213,1126
7,1889,Andre Miller,2006-07,00,1610612743,DEN,31.0,23,23,822.0,117,248,0.472,4,16,0.25,62,85,0.729,25,79,104,209,37,4,70,58,300
8,1889,Andre Miller,2006-07,00,1610612755,PHI,31.0,57,56,2144.0,307,661,0.464,1,19,0.053,160,198,0.808,72,176,248,416,73,6,152,126,775
9,1889,Andre Miller,2006-07,00,0,TOT,31.0,80,79,2966.0,424,909,0.466,5,35,0.143,222,283,0.784,97,255,352,625,110,10,222,184,1075
10,1889,Andre Miller,2007-08,00,1610612755,PHI,32.0,82,82,3016.0,569,1156,0.492,3,34,0.088,257,333,0.772,95,229,324,565,105,6,206,181,1398
11,1889,Andre Miller,2008-09,00,1610612755,PHI,33.0,82,82,2976.0,492,1041,0.473,15,53,0.283,338,409,0.826,123,245,368,534,109,14,199,196,1337
12,1889,Andre Miller,2009-10,00,1610612757,POR,34.0,82,66,2500.0,404,908,0.445,16,80,0.2,322,392,0.821,81,185,266,445,93,9,173,169,1146
13,1889,Andre Miller,2010-11,00,1610612757,POR,35.0,81,81,2650.0,388,844,0.46,4,37,0.108,249,292,0.853,97,205,302,566,114,12,197,171,1029
14,1889,Andre Miller,2011-12,00,1610612743,DEN,36.0,66,7,1809.0,242,552,0.438,18,83,0.217,137,169,0.811,53,168,221,441,63,9,177,133,639
15,1889,Andre Miller,2012-13,00,1610612743,DEN,37.0,82,11,2151.0,303,632,0.479,17,64,0.266,163,194,0.84,60,178,238,484,73,11,172,159,786
16,1889,Andre Miller,2013-14,00,1610612743,DEN,38.0,30,2,570.0,66,144,0.458,9,18,0.5,35,47,0.745,16,57,73,100,15,7,33,32,176
17,1889,Andre Miller,2013-14,00,1610612764,WAS,38.0,28,0,412.0,40,87,0.46,2,3,0.667,25,30,0.833,12,45,57,97,19,2,28,43,107
18,1889,Andre Miller,2013-14,00,0,TOT,38.0,58,2,982.0,106,231,0.459,11,21,0.524,60,77,0.779,28,102,130,197,34,9,61,75,283
19,1889,Andre Miller,2014-15,00,1610612764,WAS,39.0,51,0,631.0,77,142,0.542,1,8,0.125,28,39,0.718,21,56,77,143,14,2,46,56,183
20,1889,Andre Miller,2014-15,00,1610612758,SAC,39.0,30,0,622.0,68,148,0.459,6,26,0.231,30,38,0.789,16,60,76,141,18,4,58,47,172
21,1889,Andre Miller,2014-15,00,0,TOT,39.0,81,0,1253.0,145,290,0.5,7,34,0.206,58,77,0.753,37,116,153,284,32,6,104,103,355
22,1889,Andre Miller,2015-16,00,1610612750,MIN,40.0,26,0,280.0,36,58,0.621,1,4,0.25,15,19,0.789,6,18,24,58,9,0,25,32,88
23,1889,Andre Miller,2015-16,00,1610612759,SAS,40.0,13,4,181.0,23,48,0.479,1,4,0.25,9,13,0.692,6,21,27,29,7,0,12,14,56
24,1889,Andre Miller,2015-16,00,0,TOT,40.0,39,4,461.0,59,106,0.557,2,8,0.25,24,32,0.75,12,39,51,87,16,0,37,46,144
0,292,Anthony Miller,1994-95,00,1610612747,LAL,23.0,46,1,527.0,70,132,0.53,2,5,0.4,47,76,0.618,67,85,152,35,20,7,38,77,189
1,292,Anthony Miller,1995-96,00,1610612747,LAL,24.0,27,0,123.0,15,35,0.429,0,2,0.0,6,10,0.6,11,14,25,4,4,1,8,19,36
2,292,Anthony Miller,1996-97,00,1610612737,ATL,25.0,1,0,14.0,0,5,0.0,0,0,0.0,0,0,0.0,2,5,7,0,0,0,0,2,0
3,292,Anthony Miller,1997-98,00,1610612737,ATL,26.0,37,0,228.0,29,52,0.558,0,0,0.0,21,39,0.538,30,40,70,3,15,3,14,41,79
4,292,Anthony Miller,1998-99,00,1610612745,HOU,27.0,29,0,249.0,28,60,0.467,0,1,0.0,14,22,0.636,26,41,67,7,7,5,9,34,70
5,292,Anthony Miller,1999-00,00,1610612745,HOU,28.0,35,14,476.0,52,97,0.536,0,0,0.0,26,51,0.51,49,115,164,16,11,10,19,68,130
6,292,Anthony Miller,2000-01,00,1610612737,ATL,29.0,2,0,6.0,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2
7,292,Anthony Miller,2000-01,00,1610612745,HOU,29.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
8,292,Anthony Miller,2000-01,00,1610612755,PHI,29.0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
9,292,Anthony Miller,2000-01,00,0,TOT,29.0,4,0,11.0,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2
10,292,Anthony Miller,2004-05,00,1610612737,ATL,33.0,2,0,9.0,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,2,4
0,77605,Bill Miller,1948-49,00,1610610034,BOM,24.0,14,,0.0,16,49,0.327,,,,7,11,0.636,,,0.0,12,,,,15,39
1,77605,Bill Miller,1948-49,00,1610610025,CHS,24.0,14,,0.0,5,23,0.217,,,,4,9,0.444,,,0.0,8,,,,17,14
2,77605,Bill Miller,1948-49,00,0,TOT,24.0,28,,,21,72,0.292,,,,11,20,0.55,,,,20,,,,32,53
0,77603,Bob Miller,1983-84,00,1610612759,SAN,27.0,2,0,8.0,2,3,0.667,0,0,0.0,0,0,0.0,2,3,5,1,0,1,0,5,4
0,1802,Brad Miller,1998-99,00,1610612766,CHH,23.0,38,0,469.0,78,138,0.565,1,2,0.5,81,102,0.794,35,82,117,22,9,18,32,65,238
1,1802,Brad Miller,1999-00,00,1610612766,CHH,24.0,55,4,961.0,135,293,0.461,0,2,0.0,153,195,0.785,113,180,293,45,23,35,48,111,423
2,1802,Brad Miller,2000-01,00,1610612741,CHI,25.0,57,45,1434.0,168,386,0.435,1,5,0.2,168,226,0.743,144,275,419,107,33,38,73,176,505
3,1802,Brad Miller,2001-02,00,1610612741,CHI,26.0,48,47,1391.0,208,452,0.46,2,4,0.5,190,253,0.751,176,225,401,101,52,29,74,156,608
4,1802,Brad Miller,2001-02,00,1610612754,IND,26.0,28,28,872.0,158,281,0.562,1,3,0.333,107,130,0.823,76,144,220,51,24,12,41,88,424
5,1802,Brad Miller,2001-02,00,0,TOT,26.0,76,75,2264.0,366,733,0.499,3,7,0.429,297,383,0.775,252,369,621,152,76,41,115,244,1032
6,1802,Brad Miller,2002-03,00,1610612754,IND,27.0,73,72,2270.0,329,667,0.493,5,16,0.313,292,357,0.818,185,418,603,193,65,43,118,203,955
7,1802,Brad Miller,2003-04,00,1610612758,SAC,28.0,72,53,2621.0,373,731,0.51,12,38,0.316,256,329,0.778,191,552,743,312,68,86,144,247,1014
8,1802,Brad Miller,2004-05,00,1610612758,SAC,29.0,56,56,2089.0,319,609,0.524,5,19,0.263,233,287,0.812,139,382,521,220,69,68,82,181,876
9,1802,Brad Miller,2005-06,00,1610612758,SAC,30.0,79,79,2923.0,434,877,0.495,34,88,0.386,280,338,0.828,122,493,615,374,61,62,180,234,1182
10,1802,Brad Miller,2006-07,00,1610612758,SAC,31.0,63,56,1783.0,224,494,0.453,5,33,0.152,115,149,0.772,79,322,401,224,38,39,108,155,568
11,1802,Brad Miller,2007-08,00,1610612758,SAC,32.0,72,72,2513.0,337,728,0.463,28,90,0.311,262,309,0.848,167,514,681,264,69,74,164,247,964
12,1802,Brad Miller,2008-09,00,1610612758,SAC,33.0,43,43,1354.0,184,388,0.474,20,43,0.465,125,156,0.801,83,261,344,148,30,24,83,135,513
13,1802,Brad Miller,2008-09,00,1610612741,CHI,33.0,27,0,746.0,108,226,0.478,3,13,0.231,99,116,0.853,67,134,201,86,22,12,47,88,318
14,1802,Brad Miller,2008-09,00,0,TOT,33.0,70,43,2100.0,292,614,0.476,23,56,0.411,224,272,0.824,150,395,545,234,52,36,130,223,831
15,1802,Brad Miller,2009-10,00,1610612741,CHI,34.0,82,37,1950.0,250,581,0.43,37,132,0.28,182,220,0.827,83,316,399,154,44,29,107,189,719
16,1802,Brad Miller,2010-11,00,1610612745,HOU,35.0,60,5,1015.0,132,296,0.446,40,107,0.374,78,94,0.83,44,178,222,145,28,21,54,98,382
17,1802,Brad Miller,2011-12,00,1610612750,MIN,36.0,15,1,146.0,9,27,0.333,7,15,0.467,10,12,0.833,4,15,19,24,4,2,12,10,35
0,203121,Darius Miller,2012-13,00,1610612740,NOH,23.0,52,2,694.0,44,108,0.407,22,56,0.393,8,8,1.0,8,70,78,44,17,12,23,89,118
1,203121,Darius Miller,2013-14,00,1610612740,NOP,24.0,45,7,723.0,73,166,0.44,25,77,0.325,29,36,0.806,9,43,52,43,24,9,22,88,200
2,203121,Darius Miller,2014-15,00,1610612740,NOP,25.0,5,1,43.0,1,7,0.143,0,1,0.0,0,0,0.0,0,1,1,2,1,0,1,8,2
3,203121,Darius Miller,2017-18,00,1610612740,NOP,28.0,82,3,1944.0,216,487,0.444,147,358,0.411,58,67,0.866,18,146,164,111,28,17,58,160,637
4,203121,Darius Miller,2018-19,00,1610612740,NOP,29.0,69,15,1757.0,189,484,0.39,133,364,0.365,56,71,0.789,14,114,128,146,40,23,59,165,567
5,203121,Darius Miller,2020-21,00,1610612760,OKC,31.0,18,0,197.0,22,48,0.458,17,42,0.405,12,12,1.0,2,22,24,21,13,5,8,13,73
0,77602,Dick Miller,1980-81,00,1610612754,IND,23.0,5,,34.0,2,6,0.333,0,1,0.0,0,0,0.0,1,3,4,4,3,0,4,2,4
1,77602,Dick Miller,1980-81,00,1610612762,UTH,23.0,3,,19.0,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,1,1,0,4,3,4
2,77602,Dick Miller,1980-81,00,0,TOT,23.0,8,,53.0,4,9,0.444,0,1,0.0,0,0,,2,5,7,5,4,0,8,5,8
0,77599,Eddie Miller,1952-53,00,1610610024,BAL,22.0,70,,2018.0,273,781,0.35,,,,187,287,0.652,,,669,115,,,,250,733
1,77599,Eddie Miller,1953-54,00,1610610024,BAL,23.0,72,,1657.0,244,600,0.407,,,,231,317,0.729,,,537,95,,,,194,719
0,77600,Harry Miller,1946-47,00,1610610035,HUS,23.0,53,,,58,260,0.223,,,,36,82,0.439,,,,42,,,,119,152
0,77601,Jay Miller,1967-68,00,1610612737,STL,24.0,8,,52.0,8,31,0.258,,,,4,7,0.571,,,7,1,,,,11,20
1,77601,Jay Miller,1968-69,00,1610612749,MIL,25.0,3,,27.0,2,10,0.2,,,,5,7,0.714,,,2,0,,,,4,9
0,1626259,Malcolm Miller,2017-18,00,1610612761,TOR,25.0,15,4,126.0,13,28,0.464,8,21,0.381,4,4,1.0,4,11,15,3,1,2,5,10,38
1,1626259,Malcolm Miller,2018-19,00,1610612761,TOR,26.0,10,0,67.0,11,26,0.423,10,21,0.476,3,4,0.75,1,4,5,1,1,1,1,5,35
2,1626259,Malcolm Miller,2019-20,00,1610612761,TOR,27.0,28,1,162.0,12,29,0.414,8,22,0.364,3,8,0.375,2,14,16,11,5,2,4,18,35
0,2034,Mike Miller,2000-01,00,1610612753,ORL,21.0,82,62,2389.0,368,845,0.436,148,364,0.407,91,128,0.711,66,261,327,140,51,19,97,200,975
1,2034,Mike Miller,2001-02,00,1610612753,ORL,22.0,63,53,2128.0,351,802,0.438,116,303,0.383,138,181,0.762,49,224,273,198,47,23,108,145,956
2,2034,Mike Miller,2002-03,00,1610612753,ORL,23.0,49,39,1822.0,296,708,0.418,87,256,0.34,127,150,0.847,40,246,286,139,36,16,99,139,806
3,2034,Mike Miller,2002-03,00,1610612763,MEM,23.0,16,13,363.0,77,151,0.51,22,44,0.5,29,36,0.806,6,49,55,31,6,5,26,34,205
4,2034,Mike Miller,2002-03,00,0,TOT,23.0,65,52,2185.0,373,859,0.434,109,300,0.363,156,186,0.839,46,295,341,170,42,21,125,173,1011
5,2034,Mike Miller,2003-04,00,1610612763,MEM,24.0,65,65,1768.0,270,616,0.438,80,215,0.372,102,141,0.723,42,174,216,232,59,14,107,162,722
6,2034,Mike Miller,2004-05,00,1610612763,MEM,25.0,76,51,2280.0,387,766,0.505,140,323,0.433,108,150,0.72,36,264,300,220,54,23,127,197,1022
7,2034,Mike Miller,2005-06,00,1610612763,MEM,26.0,74,9,2268.0,354,760,0.466,138,339,0.407,168,210,0.8,42,355,397,200,52,27,140,173,1014
8,2034,Mike Miller,2006-07,00,1610612763,MEM,27.0,70,69,2740.0,465,1010,0.46,202,498,0.406,161,203,0.793,52,326,378,298,54,18,179,138,1293
9,2034,Mike Miller,2007-08,00,1610612763,MEM,28.0,70,70,2474.0,414,824,0.502,155,359,0.432,164,212,0.774,51,416,467,240,35,16,182,145,1147
10,2034,Mike Miller,2008-09,00,1610612750,MIN,29.0,73,47,2356.0,264,548,0.482,85,225,0.378,109,149,0.732,73,410,483,326,30,31,145,139,722
11,2034,Mike Miller,2009-10,00,1610612764,WAS,30.0,54,50,1805.0,217,433,0.501,82,171,0.48,70,85,0.824,55,281,336,212,39,12,115,131,586
12,2034,Mike Miller,2010-11,00,1610612748,MIA,31.0,41,2,838.0,81,202,0.401,43,118,0.364,23,34,0.676,38,146,184,51,20,2,41,88,228
13,2034,Mike Miller,2011-12,00,1610612748,MIA,32.0,39,2,752.0,91,209,0.435,53,117,0.453,2,5,0.4,22,106,128,42,14,6,30,58,237
14,2034,Mike Miller,2012-13,00,1610612748,MIA,33.0,59,17,900.0,100,231,0.433,73,175,0.417,8,11,0.727,18,139,157,99,21,4,35,63,281
15,2034,Mike Miller,2013-14,00,1610612763,MEM,34.0,82,4,1707.0,213,443,0.481,107,233,0.459,46,56,0.821,30,177,207,130,26,5,77,95,579
16,2034,Mike Miller,2014-15,00,1610612739,CLE,35.0,52,15,701.0,37,114,0.325,32,98,0.327,3,4,0.75,4,87,91,46,14,4,23,74,109
17,2034,Mike Miller,2015-16,00,1610612743,DEN,36.0,47,2,373.0,22,62,0.355,19,52,0.365,0,0,0.0,6,47,53,40,13,4,17,53,63
18,2034,Mike Miller,2016-17,00,1610612743,DEN,37.0,20,0,151.0,9,23,0.391,8,20,0.4,2,2,1.0,2,36,38,22,2,0,13,9,28
0,932,Oliver Miller,1992-93,00,1610612756,PHX,23.0,56,1,1069.0,121,255,0.475,0,3,0.0,71,100,0.71,70,205,275,118,38,100,108,145,313
1,932,Oliver Miller,1993-94,00,1610612756,PHX,24.0,69,30,1786.0,277,455,0.609,2,9,0.222,80,137,0.584,140,336,476,244,83,156,164,230,636
2,932,Oliver Miller,1994-95,00,1610612765,DET,25.0,64,22,1558.0,232,418,0.555,3,13,0.231,78,124,0.629,162,313,475,93,60,116,115,217,545
3,932,Oliver Miller,1995-96,00,1610612761,TOR,26.0,76,72,2516.0,418,795,0.526,0,11,0.0,146,221,0.661,177,385,562,219,108,143,202,277,982
4,932,Oliver Miller,1996-97,00,1610612742,DAL,27.0,42,0,838.0,76,154,0.494,0,1,0.0,28,53,0.528,82,151,233,58,34,50,70,133,180
5,932,Oliver Miller,1996-97,00,1610612761,TOR,27.0,19,8,317.0,47,84,0.56,0,1,0.0,20,26,0.769,23,50,73,29,13,13,20,48,114
6,932,Oliver Miller,1996-97,00,0,TOT,27.0,61,8,1156.0,123,238,0.517,0,2,0.0,48,79,0.608,105,201,306,87,47,63,90,181,294
7,932,Oliver Miller,1997-98,00,1610612761,TOR,28.0,64,53,1628.0,170,369,0.461,0,4,0.0,61,101,0.604,146,254,400,196,58,72,131,184,401
8,932,Oliver Miller,1998-99,00,1610612758,SAC,29.0,4,0,35.0,5,11,0.455,0,0,0.0,0,0,0.0,7,1,8,0,0,2,4,3,10
9,932,Oliver Miller,1999-00,00,1610612756,PHX,30.0,51,9,1088.0,137,233,0.588,0,0,0.0,49,73,0.671,87,174,261,68,42,80,74,132,323
10,932,Oliver Miller,2003-04,00,1610612750,MIN,34.0,48,1,505.0,53,100,0.53,0,1,0.0,15,23,0.652,46,84,130,36,19,26,33,91,121
0,203113,Quincy Miller,2012-13,00,1610612743,DEN,20.0,7,0,26.0,4,12,0.333,0,1,0.0,1,2,0.5,1,1,2,3,1,0,1,3,9
1,203113,Quincy Miller,2013-14,00,1610612743,DEN,21.0,52,16,789.0,94,256,0.367,30,94,0.319,39,55,0.709,36,111,147,26,22,32,48,70,257
2,203113,Quincy Miller,2014-15,00,1610612758,SAC,22.0,6,0,61.0,4,18,0.222,1,7,0.143,8,11,0.727,2,10,12,3,6,3,3,4,17
3,203113,Quincy Miller,2014-15,00,1610612765,DET,22.0,4,0,58.0,5,20,0.25,2,11,0.182,0,0,0.0,2,6,8,5,1,2,2,5,12
4,203113,Quincy Miller,2014-15,00,0,TOT,22.0,10,0,120.0,9,38,0.237,3,18,0.167,8,11,0.727,4,16,20,8,7,5,5,9,29
0,397,Reggie Miller,1987-88,00,1610612754,IND,22.0,82,1,1840.0,306,627,0.488,61,172,0.355,149,186,0.801,95,95,190,132,53,19,101,157,822
1,397,Reggie Miller,1988-89,00,1610612754,IND,23.0,74,70,2536.0,398,831,0.479,98,244,0.402,287,340,0.844,73,219,292,227,93,29,143,170,1181
2,397,Reggie Miller,1989-90,00,1610612754,IND,24.0,82,82,3192.0,661,1287,0.514,150,362,0.414,544,627,0.868,95,200,295,311,110,18,222,175,2016
3,397,Reggie Miller,1990-91,00,1610612754,IND,25.0,82,82,2972.0,596,1164,0.512,112,322,0.348,551,600,0.918,81,200,281,331,109,13,163,165,1855
4,397,Reggie Miller,1991-92,00,1610612754,IND,26.0,82,82,3120.0,562,1121,0.501,129,341,0.378,442,515,0.858,82,236,318,314,105,26,157,210,1695
5,397,Reggie Miller,1992-93,00,1610612754,IND,27.0,82,82,2954.0,571,1193,0.479,167,419,0.399,427,485,0.88,67,191,258,262,120,26,145,182,1736
6,397,Reggie Miller,1993-94,00,1610612754,IND,28.0,79,79,2638.0,524,1042,0.503,123,292,0.421,403,444,0.908,30,182,212,248,119,24,175,193,1574
7,397,Reggie Miller,1994-95,00,1610612754,IND,29.0,81,81,2665.0,505,1092,0.462,195,470,0.415,383,427,0.897,30,180,210,242,98,16,151,157,1588
8,397,Reggie Miller,1995-96,00,1610612754,IND,30.0,76,76,2621.0,504,1066,0.473,168,410,0.41,430,498,0.863,38,176,214,253,77,13,189,175,1606
9,397,Reggie Miller,1996-97,00,1610612754,IND,31.0,81,81,2967.0,552,1244,0.444,229,536,0.427,418,475,0.88,53,233,286,273,75,25,166,172,1751
10,397,Reggie Miller,1997-98,00,1610612754,IND,32.0,81,81,2795.0,516,1081,0.477,164,382,0.429,382,440,0.868,46,186,232,171,78,11,128,148,1578
11,397,Reggie Miller,1998-99,00,1610612754,IND,33.0,50,50,1787.0,294,671,0.438,106,275,0.385,226,247,0.915,25,110,135,112,37,9,76,101,920
12,397,Reggie Miller,1999-00,00,1610612754,IND,34.0,81,81,2987.0,466,1041,0.448,165,404,0.408,373,406,0.919,50,189,239,187,85,25,129,126,1470
13,397,Reggie Miller,2000-01,00,1610612754,IND,35.0,81,81,3181.0,517,1176,0.44,170,464,0.366,323,348,0.928,38,247,285,260,81,15,133,162,1527
14,397,Reggie Miller,2001-02,00,1610612754,IND,36.0,79,79,2889.0,414,913,0.453,180,443,0.406,296,325,0.911,23,196,219,253,88,10,120,143,1304
15,397,Reggie Miller,2002-03,00,1610612754,IND,37.0,70,70,2117.0,281,637,0.441,113,318,0.355,207,230,0.9,21,151,172,170,62,4,66,89,882
16,397,Reggie Miller,2003-04,00,1610612754,IND,38.0,80,80,2254.0,260,594,0.438,134,334,0.401,146,165,0.885,18,170,188,249,65,11,68,96,800
17,397,Reggie Miller,2004-05,00,1610612754,IND,39.0,66,66,2105.0,314,719,0.437,96,298,0.322,250,268,0.933,18,138,156,146,50,5,77,109,974
0,77604,Walt Miller,1946-47,00,1610610031,PIT,31.0,12,,,7,21,0.333,,,,9,18,0.5,,,,6,,,,16,23
0,168,Chris Mills,1993-94,00,1610612739,CLE,24.0,79,18,2022.0,284,677,0.419,38,122,0.311,137,176,0.778,134,267,401,128,54,50,89,232,743
1,168,Chris Mills,1994-95,00,1610612739,CLE,25.0,80,79,2814.0,359,855,0.42,94,240,0.392,174,213,0.817,99,267,366,154,59,35,120,242,986
2,168,Chris Mills,1995-96,00,1610612739,CLE,26.0,80,80,3060.0,454,971,0.468,79,210,0.376,218,263,0.829,112,331,443,188,73,52,121,241,1205
3,168,Chris Mills,1996-97,00,1610612739,CLE,27.0,80,79,3167.0,405,894,0.453,86,220,0.391,176,209,0.842,118,379,497,198,86,41,120,222,1072
4,168,Chris Mills,1997-98,00,1610612752,NYK,28.0,80,29,2183.0,292,675,0.433,40,137,0.292,152,189,0.804,120,288,408,133,45,30,107,218,776
5,168,Chris Mills,1998-99,00,1610612744,GSW,29.0,47,24,1395.0,186,453,0.411,32,115,0.278,79,96,0.823,49,188,237,103,39,14,58,125,483
6,168,Chris Mills,1999-00,00,1610612744,GSW,30.0,20,11,649.0,123,292,0.421,8,30,0.267,68,84,0.81,46,77,123,47,18,4,25,60,322
7,168,Chris Mills,2000-01,00,1610612744,GSW,31.0,15,8,494.0,71,191,0.372,7,25,0.28,31,36,0.861,24,69,93,18,9,5,20,43,180
8,168,Chris Mills,2001-02,00,1610612744,GSW,32.0,66,0,1236.0,178,427,0.417,48,127,0.378,85,107,0.794,51,139,190,72,31,13,56,120,489
9,168,Chris Mills,2002-03,00,1610612744,GSW,33.0,21,0,264.0,39,106,0.368,7,25,0.28,16,18,0.889,19,31,50,22,7,3,10,29,101
0,77606,John Mills,1946-47,00,1610610031,PIT,27.0,47,,,55,187,0.294,,,,71,129,0.55,,,,9,,,,94,181
0,201988,Patty Mills,2009-10,00,1610612757,POR,21.0,10,0,38.0,10,24,0.417,2,4,0.5,4,7,0.571,1,1,2,5,0,0,4,6,26
1,201988,Patty Mills,2010-11,00,1610612757,POR,22.0,64,0,783.0,135,328,0.412,47,133,0.353,36,47,0.766,19,32,51,109,27,1,62,63,353
2,201988,Patty Mills,2011-12,00,1610612759,SAS,23.0,16,3,261.0,63,130,0.485,24,56,0.429,15,15,1.0,4,24,28,39,10,1,26,14,165
3,201988,Patty Mills,2012-13,00,1610612759,SAS,24.0,58,2,656.0,113,241,0.469,52,130,0.4,16,19,0.842,9,41,50,62,26,4,39,55,294
4,201988,Patty Mills,2013-14,00,1610612759,SAS,25.0,81,2,1527.0,309,666,0.464,135,318,0.425,73,82,0.89,34,135,169,149,68,9,63,114,826
5,201988,Patty Mills,2014-15,00,1610612759,SAS,26.0,51,0,801.0,128,336,0.381,62,182,0.341,33,40,0.825,21,54,75,87,28,2,35,58,351
6,201988,Patty Mills,2015-16,00,1610612759,SAS,27.0,81,3,1662.0,260,612,0.425,123,320,0.384,47,58,0.81,27,131,158,226,59,6,76,102,690
7,201988,Patty Mills,2016-17,00,1610612759,SAS,28.0,80,8,1754.0,273,621,0.44,147,355,0.414,66,80,0.825,24,117,141,280,65,3,101,109,759
8,201988,Patty Mills,2017-18,00,1610612759,SAS,29.0,82,36,2107.0,280,682,0.411,154,414,0.372,105,118,0.89,26,128,154,229,55,11,106,128,819
9,201988,Patty Mills,2018-19,00,1610612759,SAS,30.0,82,1,1908.0,282,663,0.425,159,404,0.394,88,103,0.854,24,158,182,245,49,10,93,129,811
10,201988,Patty Mills,2019-20,00,1610612759,SAS,31.0,66,1,1485.0,258,598,0.431,154,403,0.382,97,112,0.866,22,86,108,118,53,6,54,105,767
11,201988,Patty Mills,2020-21,00,1610612759,SAS,32.0,68,1,1685.0,252,611,0.412,161,429,0.375,71,78,0.91,18,98,116,162,42,3,66,81,736
12,201988,Patty Mills,2021-22,00,1610612751,BKN,33.0,81,48,2346.0,324,794,0.408,227,568,0.4,48,59,0.814,18,138,156,183,51,17,73,112,923
13,201988,Patty Mills,2022-23,00,1610612751,BKN,34.0,22,1,266.0,45,96,0.469,27,66,0.409,11,12,0.917,5,17,22,30,6,1,11,11,128
0,371,Terry Mills,1990-91,00,1610612743,DEN,23.0,17,0,279.0,56,120,0.467,0,2,0.0,16,22,0.727,31,57,88,16,16,9,18,44,128
1,371,Terry Mills,1990-91,00,1610612751,NJN,23.0,38,2,540.0,78,168,0.464,0,2,0.0,31,44,0.705,51,90,141,17,19,20,25,56,187
2,371,Terry Mills,1990-91,00,0,TOT,23.0,55,2,819.0,134,288,0.465,0,4,0.0,47,66,0.712,82,147,229,33,35,29,43,100,315
3,371,Terry Mills,1991-92,00,1610612751,NJN,24.0,82,24,1714.0,310,670,0.463,8,23,0.348,114,152,0.75,187,266,453,84,48,41,82,200,742
4,371,Terry Mills,1992-93,00,1610612765,DET,25.0,81,46,2183.0,494,1072,0.461,10,36,0.278,201,254,0.791,176,296,472,111,44,50,142,282,1199
5,371,Terry Mills,1993-94,00,1610612765,DET,26.0,80,74,2773.0,588,1151,0.511,24,73,0.329,181,227,0.797,193,479,672,177,64,62,153,309,1381
6,371,Terry Mills,1994-95,00,1610612765,DET,27.0,72,69,2514.0,417,933,0.447,109,285,0.382,175,219,0.799,124,434,558,160,68,33,144,253,1118
7,371,Terry Mills,1995-96,00,1610612765,DET,28.0,82,5,1656.0,283,675,0.419,82,207,0.396,121,157,0.771,108,244,352,98,42,20,98,197,769
8,371,Terry Mills,1996-97,00,1610612765,DET,29.0,79,5,1999.0,312,702,0.444,175,415,0.422,58,70,0.829,68,309,377,99,35,27,85,161,857
9,371,Terry Mills,1997-98,00,1610612748,MIA,30.0,50,0,782.0,81,206,0.393,25,81,0.309,25,33,0.758,34,118,152,39,19,9,45,129,212
10,371,Terry Mills,1998-99,00,1610612748,MIA,31.0,1,0,29.0,3,8,0.375,2,4,0.5,1,2,0.5,3,1,4,0,1,0,3,3,9
11,371,Terry Mills,1999-00,00,1610612765,DET,32.0,82,78,1842.0,214,488,0.439,95,242,0.393,25,34,0.735,50,340,390,85,38,24,46,242,548
12,371,Terry Mills,2000-01,00,1610612754,IND,33.0,14,0,113.0,11,34,0.324,3,17,0.176,0,0,0.0,4,17,21,5,3,1,10,20,25
0,202407,Elijah Millsap,2014-15,00,1610612762,UTA,27.0,47,5,924.0,81,238,0.34,28,90,0.311,58,86,0.674,28,122,150,58,56,16,67,124,248
